time,yaw,pitch,gaze_x,gaze_y,face_pred,eye_pred,fusion_pred
18.953123092651367,-0.0469340980052948,0.1254342794418335,-0.009035415947437286,-0.007389932870864868,1,0,1
19.020777940750122,-0.04948335886001587,0.11888545751571655,-0.011253997683525085,-0.009761929512023926,0,0,0
19.08644199371338,-0.051188766956329346,0.1159791350364685,-0.01111280545592308,-0.012625731527805328,1,0,1
19.15482497215271,-0.0509202778339386,0.11612951755523682,-0.010000836104154587,-0.011594459414482117,0,1,0
19.219098806381226,-0.05117565393447876,0.11622828245162964,-0.010658711194992065,-0.011024348437786102,1,0,1
19.28471803665161,-0.05124181509017944,0.11684298515319824,-0.010396938771009445,-0.011851303279399872,1,0,1
19.353895902633667,-0.049836188554763794,0.12102323770523071,-0.005155205726623535,-0.013851456344127655,0,0,1
19.420599937438965,-0.04816323518753052,0.12321215867996216,-0.0012278929352760315,-0.012432269752025604,0,0,0
19.487045764923096,-0.04057633876800537,0.13238167762756348,-0.00305015966296196,-0.012760423123836517,1,1,1
19.552417039871216,-0.031723618507385254,0.13157957792282104,-0.0021869800984859467,-0.010272502899169922,0,1,0
19.619971990585327,-0.020203113555908203,0.14093780517578125,0.0007244087755680084,-0.0017769262194633484,0,0,0
19.686534881591797,-0.007315278053283691,0.1487484574317932,0.0009836889803409576,-0.0065010711550712585,0,1,0
19.753304958343506,0.0027637481689453125,0.14621591567993164,0.00083884596824646,-0.006459183990955353,0,1,0
19.820731163024902,0.01006925106048584,0.14862030744552612,5.5558979511260986e-05,-0.005750320851802826,0,1,0
19.886379957199097,0.016285240650177002,0.15004360675811768,-0.0005035027861595154,-0.006547987461090088,0,1,0
19.95297598838806,0.020663797855377197,0.15426713228225708,0.0001774132251739502,-0.007294110953807831,0,1,0
20.0199978351593,0.02441030740737915,0.15489870309829712,9.657442569732666e-05,-0.007056690752506256,0,1,0
20.08549976348877,0.027430593967437744,0.15475404262542725,0.0005998909473419189,-0.006673656404018402,0,0,0
20.148016929626465,0.028132319450378418,0.15711355209350586,0.0005650483071804047,-0.006600581109523773,0,1,0
20.218724012374878,0.029634714126586914,0.15720677375793457,0.0005312785506248474,-0.006319843232631683,0,1,0
20.28687310218811,0.030759215354919434,0.1580944061279297,0.00043054670095443726,-0.006649352610111237,0,0,0
20.35327410697937,0.031477153301239014,0.1569216251373291,0.00048499181866645813,-0.006530426442623138,0,1,0
20.420220851898193,0.03232496976852417,0.15722036361694336,0.00047128647565841675,-0.006085477769374847,0,0,0
20.486406803131104,0.03312414884567261,0.15507251024246216,0.0003904476761817932,-0.007010020315647125,0,0,0
20.5526340007782,0.03332763910293579,0.15299373865127563,0.0002852790057659149,-0.005868501961231232,0,1,0
20.61901092529297,0.035026371479034424,0.1545788049697876,5.4504722356796265e-05,-0.006360776722431183,0,1,0
20.683979034423828,0.03406715393066406,0.15203887224197388,0.0005324855446815491,-0.006624497473239899,0,0,0
20.74712896347046,0.03760868310928345,0.1512378454208374,0.00020788609981536865,-0.006174005568027496,0,1,0
20.820357084274292,0.04169261455535889,0.1523376703262329,0.0003783591091632843,-0.006047375500202179,0,0,0
20.886059045791626,0.048352062702178955,0.15466099977493286,-0.0012635327875614166,-0.004575550556182861,0,1,0
20.9530611038208,0.05621743202209473,0.15128010511398315,0.0038441307842731476,-0.004982292652130127,1,0,1
21.019290924072266,0.06459754705429077,0.14554238319396973,0.0029815658926963806,-0.010111376643180847,1,0,1
21.08262801170349,0.0723760724067688,0.14138764142990112,0.0027710571885108948,-0.009973965585231781,1,0,1
21.1478168964386,0.08013308048248291,0.13683933019638062,0.0022422224283218384,-0.012250468134880066,1,0,1
21.219069957733154,0.08111304044723511,0.13671565055847168,0.0023613646626472473,-0.011170994490385056,1,0,1
21.28588104248047,0.08498513698577881,0.13640838861465454,0.0064737796783447266,-0.011398430913686752,1,0,1
21.35224199295044,0.089458167552948,0.13752716779708862,0.006193533539772034,-0.011050283908843994,1,0,1
21.419515132904053,0.09193247556686401,0.13611125946044922,0.007871218025684357,-0.01075749471783638,1,0,1
21.486920833587646,0.09376299381256104,0.13336360454559326,0.006619937717914581,-0.012259244918823242,1,0,1
21.552048921585083,0.09322988986968994,0.13144099712371826,0.006797879934310913,-0.0120009183883667,1,0,1
21.619385957717896,0.09425681829452515,0.13067352771759033,0.0058285146951675415,-0.01273953914642334,1,0,1
21.685406923294067,0.09306681156158447,0.1310095191001892,0.005985364317893982,-0.01248738169670105,1,0,1
21.752403020858765,0.09262818098068237,0.13155049085617065,0.0064400434494018555,-0.012655019760131836,1,0,1
21.819689989089966,0.0924115777015686,0.13279271125793457,0.006336025893688202,-0.0105929896235466,1,0,1
21.88536500930786,0.09269237518310547,0.13244974613189697,0.005576372146606445,-0.011018700897693634,1,0,1
21.952019929885864,0.08831912279129028,0.1361997127532959,0.006024576723575592,-0.01159685105085373,1,0,1
22.019248962402344,0.08431947231292725,0.13616633415222168,0.0058202967047691345,-0.011485829949378967,1,0,1
